Date,ndvi,ndvi_roll_mean,ndvi_roll_std,ndvi_z,ndvi_regime
2000-02-18,0.25585510153492663,,,,0.0
2000-02-19,0.25585510153492663,,,,0.0
2000-02-20,0.25585510153492663,,,,0.0
2000-02-21,0.25585510153492663,,,,0.0
2000-02-22,0.25585510153492663,,,,0.0
2000-02-23,0.25585510153492663,,,,0.0
2000-02-24,0.25585510153492663,,,,0.0
2000-02-25,0.25585510153492663,,,,0.0
2000-02-26,0.25585510153492663,,,,0.0
2000-02-27,0.25585510153492663,,,,0.0
2000-02-28,0.25585510153492663,,,,0.0
2000-02-29,0.25585510153492663,,,,0.0
2000-03-01,0.25585510153492663,,,,0.0
2000-03-02,0.25585510153492663,,,,0.0
2000-03-03,0.25585510153492663,,,,0.0
2000-03-04,0.25585510153492663,,,,0.0
2000-03-05,0.27639052150544235,,,,0.0
2000-03-06,0.27639052150544235,,,,0.0
2000-03-07,0.27639052150544235,,,,0.0
2000-03-08,0.27639052150544235,,,,0.0
2000-03-09,0.27639052150544235,,,,0.0
2000-03-10,0.27639052150544235,,,,0.0
2000-03-11,0.27639052150544235,,,,0.0
2000-03-12,0.27639052150544235,,,,0.0
2000-03-13,0.27639052150544235,,,,0.0
2000-03-14,0.27639052150544235,,,,0.0
2000-03-15,0.27639052150544235,,,,0.0
2000-03-16,0.27639052150544235,,,,0.0
2000-03-17,0.27639052150544235,,,,0.0
2000-03-18,0.27639052150544235,,,,0.0
2000-03-19,0.27639052150544235,,,,0.0
2000-03-20,0.27639052150544235,,,,0.0
2000-03-21,0.3092696907636472,,,,0.0
2000-03-22,0.3092696907636472,,,,0.0
2000-03-23,0.3092696907636472,,,,0.0
2000-03-24,0.3092696907636472,,,,0.0
2000-03-25,0.3092696907636472,,,,0.0
2000-03-26,0.3092696907636472,,,,0.0
2000-03-27,0.3092696907636472,,,,0.0
2000-03-28,0.3092696907636472,,,,0.0
2000-03-29,0.3092696907636472,,,,0.0
2000-03-30,0.3092696907636472,,,,0.0
2000-03-31,0.3092696907636472,,,,0.0
2000-04-01,0.3092696907636472,,,,0.0
2000-04-02,0.3092696907636472,,,,0.0
2000-04-03,0.3092696907636472,,,,0.0
2000-04-04,0.3092696907636472,,,,0.0
2000-04-05,0.3092696907636472,,,,0.0
2000-04-06,0.31938059860172857,,,,0.0
2000-04-07,0.31938059860172857,,,,0.0
2000-04-08,0.31938059860172857,,,,0.0
2000-04-09,0.31938059860172857,,,,0.0
2000-04-10,0.31938059860172857,,,,0.0
2000-04-11,0.31938059860172857,,,,0.0
2000-04-12,0.31938059860172857,,,,0.0
2000-04-13,0.31938059860172857,,,,0.0
2000-04-14,0.31938059860172857,,,,0.0
2000-04-15,0.31938059860172857,,,,0.0
2000-04-16,0.31938059860172857,,,,0.0
2000-04-17,0.31938059860172857,,,,0.0
2000-04-18,0.31938059860172857,,,,0.0
2000-04-19,0.31938059860172857,,,,0.0
2000-04-20,0.31938059860172857,,,,0.0
2000-04-21,0.31938059860172857,,,,0.0
2000-04-22,0.3613211909336684,,,,0.0
2000-04-23,0.3613211909336684,,,,0.0
2000-04-24,0.3613211909336684,,,,0.0
2000-04-25,0.3613211909336684,,,,0.0
2000-04-26,0.3613211909336684,,,,0.0
2000-04-27,0.3613211909336684,,,,0.0
2000-04-28,0.3613211909336684,,,,0.0
2000-04-29,0.3613211909336684,,,,0.0
2000-04-30,0.3613211909336684,,,,0.0
2000-05-01,0.3613211909336684,,,,0.0
2000-05-02,0.3613211909336684,,,,0.0
2000-05-03,0.3613211909336684,,,,0.0
2000-05-04,0.3613211909336684,,,,0.0
2000-05-05,0.3613211909336684,,,,0.0
2000-05-06,0.3613211909336684,,,,0.0
2000-05-07,0.3613211909336684,,,,0.0
2000-05-08,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-09,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-10,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-11,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-12,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-13,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-14,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-15,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-16,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-17,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-18,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-19,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-20,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-21,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-22,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-23,0.469194698620035,0.3319019669932413,0.07648324759672842,1.7950693248630618,-1.0
2000-05-24,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-05-25,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-05-26,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-05-27,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-05-28,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-05-29,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-05-30,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-05-31,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-06-01,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-06-02,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-06-03,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-06-04,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-06-05,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-06-06,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-06-07,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-06-08,0.5378095105023776,0.3613173303516894,0.10455421805464735,1.6880445708889624,-1.0
2000-06-09,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-10,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-11,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-12,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-13,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-14,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-15,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-16,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-17,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-18,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-19,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-20,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-21,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-22,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-23,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-24,0.5887837968124807,0.3897506386592883,0.12584734305144182,1.5815443800973608,-1.0
2000-06-25,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-06-26,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-06-27,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-06-28,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-06-29,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-06-30,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-01,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-02,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-03,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-04,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-05,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-06,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-07,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-08,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-09,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-10,0.683101222981729,0.42234514802844836,0.15303423768266777,1.703906778651619,-1.0
2000-07-11,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-12,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-13,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-14,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-15,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-16,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-17,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-18,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-19,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-20,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-21,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-22,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-23,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-24,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-25,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-26,0.7426163864615989,0.45437227187176343,0.17628011886882877,1.6351481746181475,-1.0
2000-07-27,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-07-28,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-07-29,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-07-30,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-07-31,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-01,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-02,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-03,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-04,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-05,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-06,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-07,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-08,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-09,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-10,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-11,0.7179364331495482,0.47833265016974386,0.18515482518036955,1.2940725835602345,-1.0
2000-08-12,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-13,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-14,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-15,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-16,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-17,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-18,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-19,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-20,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-21,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-22,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-23,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-24,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-25,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-26,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-27,0.684810548275229,0.49553914167853436,0.18632899912917625,1.0157914628494222,-1.0
2000-08-28,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-08-29,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-08-30,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-08-31,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-01,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-02,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-03,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-04,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-05,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-06,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-07,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-08,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-09,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-10,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-11,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-12,0.6685320542756159,0.5299288877402585,0.17585885564081494,0.7881500538047919,0.0
2000-09-13,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-14,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-15,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-16,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-17,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-18,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-19,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-20,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-21,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-22,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-23,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-24,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-25,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-26,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-27,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-28,0.584498442887439,0.5556045478554248,0.15695250211102194,0.1840932424994145,0.0
2000-09-29,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-09-30,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-01,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-02,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-03,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-04,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-05,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-06,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-07,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-08,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-09,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-10,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-11,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-12,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-13,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-14,0.4810712764803742,0.569921346665152,0.13928050998991395,-0.6379217752089792,0.0
2000-10-15,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
2000-10-16,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
2000-10-17,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
2000-10-18,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
2000-10-19,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
2000-10-20,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
2000-10-21,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
2000-10-22,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
2000-10-23,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
2000-10-24,0.3963236918528888,0.5763332711027488,0.12801341943497113,-1.4061774151834303,1.0
